Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,co2,relativehumidity,min_relativehumidity,max_relativehumidity,specifichumidty,pet,par,ozone,shortwave,temperature,FWI,
1987, 7, 102, 1, 20.72, 23.64, 36.87, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1987, 8, 102, 1, 7.88, 20.56, 34.07, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1987, 9, 102, 1, 8.67, 17.12, 30.19, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1987, 10, 102, 1, 2.99, 8.29, 19.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1987, 11, 102, 1, 2.83, 4.59, 15.01, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1987, 12, 102, 1, 2.28, -0.72, 7.24, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 1, 101, 0, 3.24, -12.62, 0.66, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 2, 101, 0, 1.34, -12.37, 3.11, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 3, 101, 0, 5.77, -0.04, 11.65, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 4, 101, 0, 2.02, 6.29, 23.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 5, 101, 0, 6.31, 15.96, 33.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 6, 101, 0, 8.19, 19.64, 37.66, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 7, 101, 0, 8.69, 22.51, 39.54, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 8, 101, 0, 23.29, 22.28, 34.84, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 9, 101, 0, 9.92, 16.82, 29.02, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 10, 101, 0, 3.5, 7.34, 19.77, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 11, 101, 0, 6.45, 3.8, 11.59, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 12, 101, 0, 3.42, -7.76, 5.02, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 1, 102, 1, 3.24, -12.62, 0.66, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 2, 102, 1, 1.34, -12.37, 3.11, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 3, 102, 1, 5.77, -0.04, 11.65, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 4, 102, 1, 2.02, 6.29, 23.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 5, 102, 1, 6.31, 15.96, 33.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 6, 102, 1, 8.19, 19.64, 37.66, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 7, 102, 1, 8.69, 22.51, 39.54, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 8, 102, 1, 23.29, 22.28, 34.84, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 9, 102, 1, 9.92, 16.82, 29.02, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 10, 102, 1, 3.5, 7.34, 19.77, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 11, 102, 1, 6.45, 3.8, 11.59, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1988, 12, 102, 1, 3.42, -7.76, 5.02, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 1, 101, 0, 4.7, -8.15, 6.12, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 2, 101, 0, 1.94, -14.68, 1.86, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 3, 101, 0, 4.35, -3.55, 9.39, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 4, 101, 0, 4.36, 6.24, 19.7, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 5, 101, 0, 7.86, 13.3, 29.76, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 6, 101, 0, 13.45, 18.66, 32.95, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 7, 101, 0, 6.7, 23.05, 37.43, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 8, 101, 0, 11.02, 21.21, 34.74, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 9, 101, 0, 9.85, 15.95, 29.85, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 10, 101, 0, 5.34, 9.53, 24.27, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 11, 101, 0, 2.4, -0.32, 9.39, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 12, 101, 0, 2.13, -12.39, -0.52, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 1, 102, 1, 4.7, -8.15, 6.12, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 2, 102, 1, 1.94, -14.68, 1.86, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 3, 102, 1, 4.35, -3.55, 9.39, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 4, 102, 1, 4.36, 6.24, 19.7, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 5, 102, 1, 7.86, 13.3, 29.76, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 6, 102, 1, 13.45, 18.66, 32.95, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 7, 102, 1, 6.7, 23.05, 37.43, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 8, 102, 1, 11.02, 21.21, 34.74, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 9, 102, 1, 9.85, 15.95, 29.85, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 10, 102, 1, 5.34, 9.53, 24.27, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 11, 102, 1, 2.4, -0.32, 9.39, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1989, 12, 102, 1, 2.13, -12.39, -0.52, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 1, 101, 0, 3, -4.56, 7.94, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 2, 101, 0, 2.32, -8.63, 7.71, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 3, 101, 0, 4.76, 1.42, 14.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 4, 101, 0, 9.91, 7.48, 21.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 5, 101, 0, 3.84, 12.11, 27.36, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 6, 101, 0, 14.33, 19.97, 33.8, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 7, 101, 0, 7.5, 20.95, 35.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 8, 101, 0, 5.79, 20.84, 35.79, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 9, 101, 0, 10.32, 16.68, 30.23, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 10, 101, 0, 10.51, 8.49, 21.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 11, 101, 0, 2.22, 3.35, 14.68, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 12, 101, 0, 2.82, -8.25, 4.02, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 1, 102, 1, 3, -4.56, 7.94, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 2, 102, 1, 2.32, -8.63, 7.71, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 3, 102, 1, 4.76, 1.42, 14.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 4, 102, 1, 9.91, 7.48, 21.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 5, 102, 1, 3.84, 12.11, 27.36, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 6, 102, 1, 14.33, 19.97, 33.8, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 7, 102, 1, 7.5, 20.95, 35.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 8, 102, 1, 5.79, 20.84, 35.79, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 9, 102, 1, 10.32, 16.68, 30.23, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 10, 102, 1, 10.51, 8.49, 21.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 11, 102, 1, 2.22, 3.35, 14.68, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1990, 12, 102, 1, 2.82, -8.25, 4.02, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 1, 101, 0, 2.27, -11.93, 0.79, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 2, 101, 0, 2.73, -5.2, 9.25, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 3, 101, 0, 4.53, 0.77, 13.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 4, 101, 0, 6.63, 9.29, 23.78, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 5, 101, 0, 10.4, 16.71, 30.37, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 6, 101, 0, 10.02, 20.7, 34.71, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 7, 101, 0, 14.18, 21.94, 34.65, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 8, 101, 0, 5.51, 21.66, 36.87, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 9, 101, 0, 13.44, 15.89, 27.47, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 10, 101, 0, 5.88, 8.59, 19.81, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 11, 101, 0, 8.44, -0.81, 8.23, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 12, 101, 0, 3.05, -5.57, 5.67, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 1, 102, 1, 2.27, -11.93, 0.79, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 2, 102, 1, 2.73, -5.2, 9.25, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 3, 102, 1, 4.53, 0.77, 13.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 4, 102, 1, 6.63, 9.29, 23.78, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 5, 102, 1, 10.4, 16.71, 30.37, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 6, 102, 1, 10.02, 20.7, 34.71, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 7, 102, 1, 14.18, 21.94, 34.65, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 8, 102, 1, 5.51, 21.66, 36.87, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 9, 102, 1, 13.44, 15.89, 27.47, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 10, 102, 1, 5.88, 8.59, 19.81, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 11, 102, 1, 8.44, -0.81, 8.23, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1991, 12, 102, 1, 3.05, -5.57, 5.67, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 1, 101, 0, 2.24, -5.13, 5.51, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 2, 101, 0, 2.82, -1.74, 8.18, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 3, 101, 0, 2.09, 1.12, 13.12, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 4, 101, 0, 4.86, 7.2, 18.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 5, 101, 0, 6.53, 14.68, 30.87, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 6, 101, 0, 10.4, 17.01, 31.64, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 7, 101, 0, 11.21, 18.63, 31.55, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 8, 101, 0, 13.89, 19.11, 32.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 9, 101, 0, 8.64, 15.08, 28.6, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 10, 101, 0, 2.57, 8.4, 21.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 11, 101, 0, 4.07, 3.34, 9.67, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 12, 101, 0, 3.69, -5.97, 4.32, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 1, 102, 1, 2.24, -5.13, 5.51, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 2, 102, 1, 2.82, -1.74, 8.18, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 3, 102, 1, 2.09, 1.12, 13.12, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 4, 102, 1, 4.86, 7.2, 18.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 5, 102, 1, 6.53, 14.68, 30.87, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 6, 102, 1, 10.4, 17.01, 31.64, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 7, 102, 1, 11.21, 18.63, 31.55, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 8, 102, 1, 13.89, 19.11, 32.13, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 9, 102, 1, 8.64, 15.08, 28.6, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 10, 102, 1, 2.57, 8.4, 21.53, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 11, 102, 1, 4.07, 3.34, 9.67, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1992, 12, 102, 1, 3.69, -5.97, 4.32, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 1, 101, 0, 3.16, -10.18, 3.19, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 2, 101, 0, 1.1, -8.05, 5.77, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 3, 101, 0, 2.12, -0.55, 13.64, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 4, 101, 0, 6.76, 6.5, 19.89, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 5, 101, 0, 9.69, 13.26, 27.1, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 6, 101, 0, 11.86, 17.81, 30.85, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 7, 101, 0, 20.72, 21.77, 33.1, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 8, 101, 0, 10.79, 21.5, 34.34, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 9, 101, 0, 6.55, 13.37, 25.18, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 10, 101, 0, 3.28, 7.35, 20.52, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 11, 101, 0, 5.3, -0.37, 9.74, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 12, 101, 0, 3.44, -4.7, 4.66, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 1, 102, 1, 3.16, -10.18, 3.19, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 2, 102, 1, 1.1, -8.05, 5.77, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 3, 102, 1, 2.12, -0.55, 13.64, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 4, 102, 1, 6.76, 6.5, 19.89, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 5, 102, 1, 9.69, 13.26, 27.1, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 6, 102, 1, 11.86, 17.81, 30.85, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 7, 102, 1, 20.72, 21.77, 33.1, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 8, 102, 1, 10.79, 21.5, 34.34, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 9, 102, 1, 6.55, 13.37, 25.18, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 10, 102, 1, 3.28, 7.35, 20.52, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 11, 102, 1, 5.3, -0.37, 9.74, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1993, 12, 102, 1, 3.44, -4.7, 4.66, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 1, 101, 0, 3.16, -17.13, -3.99, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 2, 101, 0, 2.03, -11.6, 2.09, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 3, 101, 0, 2.85, 1.74, 13.94, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 4, 101, 0, 9.25, 6.84, 21.07, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 5, 101, 0, 6.8, 14.23, 29.67, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 6, 101, 0, 20.36, 20.43, 34.01, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 7, 101, 0, 10.55, 21.38, 34.12, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 8, 101, 0, 8.33, 19.82, 33.27, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 9, 101, 0, 9.87, 18.29, 30.7, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 10, 101, 0, 7.1, 12.96, 23.33, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 11, 101, 0, 4.35, 4.86, 14.94, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 12, 101, 0, 1.86, -2.16, 8.5, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 1, 102, 1, 3.16, -17.13, -3.99, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 2, 102, 1, 2.03, -11.6, 2.09, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 3, 102, 1, 2.85, 1.74, 13.94, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 4, 102, 1, 9.25, 6.84, 21.07, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 5, 102, 1, 6.8, 14.23, 29.67, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 6, 102, 1, 20.36, 20.43, 34.01, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 7, 102, 1, 10.55, 21.38, 34.12, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 8, 102, 1, 8.33, 19.82, 33.27, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 9, 102, 1, 9.87, 18.29, 30.7, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 10, 102, 1, 7.1, 12.96, 23.33, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 11, 102, 1, 4.35, 4.86, 14.94, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1994, 12, 102, 1, 1.86, -2.16, 8.5, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1995, 1, 101, 0, 3.05, -7.28, 3.72, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1995, 2, 101, 0, 2.73, -10.3, 4.49, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1995, 3, 101, 0, 3.16, 1.02, 13.33, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1995, 4, 101, 0, 4.34, 5.33, 17.24, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1995, 5, 101, 0, 7.17, 13.65, 28.21, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
1995, 6, 101, 0, 4.39, 21.46, 36.8, 0, 0, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, -99, 0, 
